document_id,company,stock_code,document_type,source_file,page_number,failure_type,reason
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,11,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,12,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,13,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,14,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,15,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,16,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,17,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,18,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,19,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,20,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,21,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,22,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,23,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,24,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,25,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,26,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,27,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,28,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,29,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,30,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,31,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,32,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,33,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,34,needs_ocr,extracted text has fewer than 40 characters
603466_2025_supporting_069984f9,风语筑,603466,supporting,02_raw_pdf/603466_风语筑/supporting/603466_天职业字202533298号关于上海风语筑文化科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784018347474.pdf,35,needs_ocr,extracted text has fewer than 40 characters
603629_2024_supporting_auditor_reply_04735515,利通电子,603629,supporting,02_raw_pdf/603629_利通电子/supporting/auditor_reply/603629_603629天健会计师事务所关于利通电子2024年年报问询函之专项说明1784025606312.pdf,1,needs_ocr,extracted text has fewer than 40 characters
603922_2024_supporting_7337e2b4,金鸿顺,603922,supporting,02_raw_pdf/603922_金鸿顺/supporting/603922_华兴会计师事务所特殊普通合伙关于苏州金鸿顺汽车部件股份有限公司2024年年度报告的信息披露监管问询函的回复1784019392788.pdf,34,needs_ocr,extracted text has fewer than 40 characters
603922_2024_supporting_7337e2b4,金鸿顺,603922,supporting,02_raw_pdf/603922_金鸿顺/supporting/603922_华兴会计师事务所特殊普通合伙关于苏州金鸿顺汽车部件股份有限公司2024年年度报告的信息披露监管问询函的回复1784019392788.pdf,35,needs_ocr,extracted text has fewer than 40 characters
603922_2024_supporting_7337e2b4,金鸿顺,603922,supporting,02_raw_pdf/603922_金鸿顺/supporting/603922_华兴会计师事务所特殊普通合伙关于苏州金鸿顺汽车部件股份有限公司2024年年度报告的信息披露监管问询函的回复1784019392788.pdf,36,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,1,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,2,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,3,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,4,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,5,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,6,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,7,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,8,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,9,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,10,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,11,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,12,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,13,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,14,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,15,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,16,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,17,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,18,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,19,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,20,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,21,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,22,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,23,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,24,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,25,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,26,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,27,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,28,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,29,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,30,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,31,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,32,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,33,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,34,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,35,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,36,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,37,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,38,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,39,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,40,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,41,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,42,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,43,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,44,needs_ocr,extracted text has fewer than 40 characters
688363_2024_supporting_auditor_reply_bf52df92,华熙生物,688363,supporting,02_raw_pdf/688363_华熙生物/supporting/auditor_reply/688363_致同会计师事务所特殊普通合伙关于华熙生物科技股份有限公司2024年年度报告的信息披露监管问询函中有关财务会计问题的专项说明1784027105811.pdf,45,needs_ocr,extracted text has fewer than 40 characters
688611_2024_supporting_sponsor_or_broker_79065e1b,杭州柯林,688611,supporting,02_raw_pdf/688611_杭州柯林/supporting/sponsor_or_broker/688611_浙商证券股份有限公司关于杭州柯林电气股份有限公司2024年年度报告的信息披露监管问询函的回复1784027318311.pdf,56,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,1,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,2,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,3,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,4,needs_ocr,extracted text has fewer than 40 characters
